"PEAT_DEPTH","elev","aspect","slope","gdd","gsl","rain_ann","rain_daily","raindays_10mm","raindays_1mm","temp_mean","temp_min","temp_max"
185,6022,106.333294495251,0.711592050515605,621.74831,174.09096,1456.95725,3.99166369863014,60.92538,201.10375,4.77284083333333,2.0082875,7.56695833333333
140,5597,332.620371773162,0.8676317122799,677.365838,180.549648,1553.21793,4.2553915890411,60.387684,197.82595,5.09614683333333,2.1408175,8.04111833333333
146,5618,116.606781526227,0.993409554917855,645.076172,176.822112,1498.77102,4.10622197260274,60.567396,199.6381,4.90902733333333,2.06232,7.76814833333333
244,5732,72.8670038496568,0.334838781276971,644.605358,176.815968,1509.95193,4.13685460273973,60.028044,199.34155,4.90833683333333,2.0579675,7.77126833333333
40,5585,233.999251045839,0.669284979741456,676.03813,180.43928,1557.13415,4.26612095890411,60.04194,197.67685,5.0898725,2.13464583333333,8.03515833333333
125,5576,125.706691400604,0.375393581295542,653.54599,177.91064,1534.56485,4.20428726027397,59.44722,198.50575,4.9622675,2.07542083333333,7.85465833333333
115,6691,99.3099401749863,0.890667096758611,565.60319,167.47584,1311.06485,3.59195849315068,63.25782,205.40575,4.44025083333333,1.8803375,7.06840833333333
106,5549,58.8654666874805,1.04571629152227,665.274908,179.196768,1538.98518,4.21639775342466,60.101844,198.2809,5.02749933333333,2.10848,7.94416833333333
90,5613,231.93434890127,0.257697303300687,679.46091,180.84096,1564.03305,4.28502205479452,59.96358,197.44795,5.10994083333333,2.14252083333333,8.06494166666667
90,5804,17.8961329250388,0.467165867072514,638.52042,175.99152,1468.8861,4.02434547945205,61.44786,200.5075,4.86787333333333,2.05128333333333,7.70174166666667
180,5544,23.2758084985856,0.453312689121976,677.300376,180.657696,1569.31776,4.29950071232877,59.447268,197.2324,5.09956033333333,2.13271833333333,8.05466166666667
240,5575,91.7357045889283,0.820594708740699,666.264672,179.271712,1533.88972,4.2024375890411,60.452196,198.4462,5.03183566666667,2.11356166666667,7.94744833333333
245,5560,119.054604099077,0.553360012437194,653.8719,177.9304,1531.4275,4.19569178082192,59.6247,198.5965,4.96346666666667,2.07741666666667,7.85495833333333
127,5607,290.794114955504,0.701610025284704,680.181088,180.902048,1562.27148,4.28019583561644,60.135684,197.5198,5.113401,2.14578833333333,8.06836833333333
65,5479,146.025510091284,0.898818409796847,668.97017,179.74192,1563.16315,4.28263876712329,59.07846,197.44225,5.05291916666667,2.10934583333333,7.990175
248,5790,63.4349488229222,0.466136738055204,641.508488,176.434048,1499.91568,4.10935802739726,60.283884,199.6612,4.88946766666667,2.05208833333333,7.741785
180,5722,58.7908668973611,0.380896720133785,652.887428,177.669088,1498.84018,4.10641145205479,61.125204,199.5595,4.95202266666667,2.08496333333333,7.826235
245,5806,101.768288932021,0.549838140779897,641.609102,176.430192,1495.99217,4.09860868493151,60.464436,199.76275,4.88937483333333,2.0533575,7.74029833333333
35,5888,22.6844114241295,0.473293131139792,678.85756,180.654352,1534.775444,4.20486423013699,60.836872,198.238404,5.089556,2.14569633333333,8.02361066666667
140,5650,109.486129572467,0.170695733400172,660.070932,178.507872,1513.81722,4.14744443835616,60.963876,199.0855,4.99409733333333,2.10180333333333,7.88848166666667
57,6867,131.873505475168,1.03530089853417,560.241796,166.837136,1264.1104,3.46331616438356,63.381884,205.877472,4.39801733333333,1.87035366666667,6.99902133333333
42,7087,113.773541405072,0.918260329418961,585.12356,169.55896,1209.51285,3.31373383561644,61.81519,203.80707,4.52736083333333,1.96052416666667,7.16148833333333
300,5768,166.049657186622,0.384318304017979,631.54199,175.21744,1467.44845,4.02040671232877,61.06062,200.65255,4.82898416666667,2.03227083333333,7.647975
230,5665,104.18876071065,0.599461490754093,662.785568,178.864128,1526.79428,4.18299802739726,60.531324,198.6778,5.01144433333333,2.105505,7.91721833333333
136,5813,335.786353052705,0.747271175467183,681.621444,181.024224,1558.74834,4.27054339726027,60.479892,197.6635,5.12032133333333,2.15232333333333,8.07522166666667
38,7223,72.1351396220772,0.566220595337277,576.0779,168.2644,1244.5461,3.40971534246575,62.1048,204.0667,4.50224166666667,1.94073333333333,7.13455
237,5738,78.3407073464773,0.311186673270459,641.407874,176.437904,1503.83919,4.12010736986301,60.103332,199.55965,4.8895605,2.05081916666667,7.74327166666667
35,5528,303.293563270847,0.675692033027591,670.79276,179.88976,1556.6992,4.26492931506849,59.59938,197.674,5.06136166666667,2.11805833333333,7.997775
150,5722,348.023867555796,0.325354504345133,652.07867,177.62752,1508.84185,4.13381328767123,60.59046,199.27915,4.94939416666667,2.07952083333333,7.826675
300,5733,162.474431626277,0.290422421378412,652.348256,177.641376,1505.50796,4.12467934246575,60.768708,199.3726,4.95027033333333,2.081335,7.82652833333333
34,7072,108.434948822922,0.73785005494877,576.523008,168.533328,1231.81065,3.37482369863014,62.280582,204.395206,4.48813616666667,1.93268016666667,7.113299
120,6743,134.521216329705,0.903517085167023,559.61668,166.803856,1272.284732,3.48571159452055,63.515416,205.999212,4.394268,1.86482233333333,6.99629866666667
44,5405,323.593817063288,0.838395123178552,667.538952,179.505792,1550.38992,4.24764361643836,59.675436,197.8948,5.04226233333333,2.11072833333333,7.96933166666667
170,6475,76.6075022462488,0.361199644455845,570.327,168.0862,1265.96215,3.46838945205479,63.20095,205.47615,4.44095416666667,1.887925,7.0600875
135,5723,311.013707156339,0.793904493155342,648.869152,177.233792,1498.41252,4.10523978082192,60.847836,199.6042,4.929879,2.07327833333333,7.79629833333333
170,6442,111.744285098985,0.435776606043953,574.07012,168.482704,1304.101788,3.5728816109589,63.190744,205.058508,4.47854533333333,1.89886766666667,7.12082133333333
38,7089,93.6214847041168,0.535763565392693,566.8255,167.378,1261.7745,3.45691643835616,62.796,205.0015,4.44754166666667,1.903,7.06475
147,5926,86.6947963832728,0.689127564160678,624.877436,174.447456,1458.55686,3.99604619178082,61.032948,200.9953,4.79055533333333,2.01616,7.59212833333333
10,5529,350.869823517721,0.515942050954903,676.580198,180.596608,1571.07933,4.30432693150685,59.275164,197.16055,5.09610016666667,2.12945083333333,8.051235
115,7178,106.375407186933,0.852419307568495,581.505296,169.041136,1223.52615,3.35212643835616,61.931034,203.910922,4.51731316666667,1.95260783333333,7.150713
67,6629,113.125181483332,0.797668866211917,565.6822,167.49564,1295.60363,3.54959898630137,63.40379,205.54643,4.43489083333333,1.87981833333333,7.05805083333333
143,5799,131.501555434978,0.681502163376273,628.243892,174.843232,1465.25922,4.01440882191781,60.955356,200.7691,4.81030066666667,2.02385333333333,7.621465
205,5523,132.517633303915,0.885956657969723,651.269912,177.585952,1518.84352,4.16121512328767,60.055716,198.9988,4.94676566666667,2.07407833333333,7.827115
196,5901,325.784297867562,0.81363717289013,613.24764,173.026568,1398.536746,3.83160752328767,62.341898,202.442186,4.71278316666667,1.99223366666667,7.4685085
246,6838,354.944100269896,0.75242821679096,587.9822,170.25268,1208.71161,3.31153865753425,62.54493,204.92401,4.49026916666667,1.92167833333333,7.1159225
243,6430,78.8304980769166,0.380573717860457,571.4882,168.23384,1258.55178,3.44808706849315,63.15024,205.45858,4.44247,1.88995166666667,7.06059666666667
86,6097,34.3396517054648,0.548902566980577,636.3862,175.73332,1419.16409,3.88812079452055,61.68817,201.21369,4.8237725,2.04188833333333,7.62631916666667
142,5903,351.732826664489,0.725426336788777,664.33628,178.968056,1496.528982,4.10007940273973,61.124766,199.259062,4.9985055,2.11000566666667,7.88763616666667
32,6769,68.2915527568653,0.709337763692894,570.917564,168.100624,1226.3706,3.35991945205479,62.817756,205.258648,4.43937266666667,1.90151633333333,7.047092
30,6389,25.2011236454751,0.644480720459253,616.66428,173.464376,1356.908422,3.71755732054794,62.077886,202.618502,4.69793216666667,1.99378566666667,7.4370095
96,5988,18.4349488229221,0.29907412778787,614.38652,173.172504,1384.660638,3.7935907890411,62.253894,202.500958,4.70783283333333,1.992751,7.45800883333333
229,6768,40.4860115419982,0.384212030886485,579.6166,169.26732,1206.67919,3.30597038356164,62.79527,205.33559,4.45308083333333,1.90413833333333,7.06416083333333
276,6023,143.553542702572,0.721386538548729,598.61212,171.324744,1366.865018,3.74483566575342,62.668634,203.397338,4.62727783333333,1.95764433333333,7.34221383333333
68,6362,348.589016873234,0.838369993267996,609.89276,172.682392,1340.636574,3.67297691506849,62.235062,203.052734,4.6588635,1.978123,7.37917816666667
118,6422,2.18580080677608,0.580215801401174,624.3926,174.36932,1359.44949,3.72451915068493,61.83477,202.25749,4.7308225,2.00942166666667,7.48256916666667
164,6387,63.0389013553669,0.770416456526125,644.57148,176.700376,1395.406222,3.82303074520548,61.289686,201.114702,4.83448216666667,2.053119,7.6331595
135,6620,2.59563154092545,0.753663481331032,612.53468,173.020216,1312.593702,3.59614712876712,62.054926,203.141382,4.65141883333333,1.98024566666667,7.36172283333333
127,6385,29.8945434193689,0.958743325642222,637.57148,175.887336,1392.283842,3.81447627945205,61.524546,201.417922,4.80650383333333,2.039659,7.59468783333333
82,7629,36.4257532127325,1.01570207452129,607.693692,172.633872,1139.3774,3.12158191780822,60.929868,202.793544,4.60845133333333,2.01996566666667,7.25660933333333
155,6294,332.30673139111,0.796317770545364,593.85204,170.840608,1292.764576,3.54182075616438,62.580388,204.142416,4.56086566666667,1.940177,7.232451
141,6592,339.561881828415,0.782964490732662,606.12732,172.284184,1296.031198,3.55077040547945,62.207974,203.546718,4.61480616666667,1.965671,7.3074355
10,7271,93.3089203568756,0.863347113732238,588.415412,169.829392,1208.3449,3.31053397260274,61.522248,203.369084,4.552123,1.97684733333333,7.19435266666667
157,7943,121.290582795831,1.09783011691623,624.301324,173.824784,1146.8226,3.1419797260274,59.282796,200.246968,4.74941266666667,2.111403,7.446372
140,7191,91.6256541974988,0.982209509368902,592.271068,170.390288,1194.5514,3.27274356164384,61.403772,203.253976,4.56338866666667,1.985471,7.206804
196,6859,53.7186492853123,0.841745968858499,576.72974,168.87784,1197.0252,3.27952109589041,62.60186,205.11848,4.45216,1.913105,7.05858666666667
82,6488,1.0121876139821,0.615815385113519,589.1298,170.31944,1261.88998,3.45723282191781,62.63924,204.56318,4.52298666666667,1.92775166666667,7.17298
29,6317,230.648247373735,0.770124433290998,850.186272,205.65256,974.385988,2.66955065205479,52.33768,191.948124,5.35311666666667,2.500995,8.199568
26,6023,227.41333643285,0.74569833666483,878.0379,209.794,949.6795,2.60186164383562,51.3625,190.2456,5.46904166666667,2.577225,8.3502
48,6111,229.893527055115,0.803151714303054,868.516692,208.37816,957.816768,2.62415552876712,51.69538,190.827764,5.42924166666667,2.55113666666667,8.29841466666667
25,6526,221.693253519757,0.672800016027611,830.238795,202.7046,994.048155,2.72341960273973,53.045175,193.15884,5.27259375,2.44731875,8.09558833333333
47,6223,232.305759533311,0.771766006006347,859.232816,206.99768,966.052264,2.64671853150685,52.02044,191.395272,5.3906,2.52572666666667,8.248204
56,6159,91.2018330644524,0.343410393319554,740.935584,189.09832,1115.085736,3.05502941369863,56.12536,198.743928,4.89706666666667,2.19279,7.613096
140,6726,131.054813770963,0.102414449811179,800.89098,198.3244,1026.45112,2.81219484931507,54.0769,194.95746,5.15254166666667,2.36685,7.94082
194,6349,76.5858975038667,0.550837181960594,752.188107,190.82236,1094.795803,2.99944055616438,55.732855,198.037944,4.94246041666667,2.22483875,7.670383
28,6714,223.585576788599,0.278994067893976,808.513532,199.45736,1017.528028,2.78774802191781,53.80658,194.492544,5.183075,2.38751166666667,7.980008
53,6417,82.7601626033776,0.658477488253854,762.713568,192.45664,1077.967172,2.95333471780822,55.37622,197.367356,4.9878,2.25589666666667,7.728442
171,6309,59.8264799703555,0.716240424591356,748.3186,190.23,1101.51,3.01783561643836,55.8676,198.2806,4.92675,2.21381666666667,7.6505
180,6015,111.535977595293,0.611712977822616,718.078948,185.52904,1164.627092,3.19075915616438,56.91262,200.204016,4.803925,2.12558833333333,7.49657866666667
127,6631,55.2440874464584,0.537772590337768,783.232697,195.61156,1048.643313,2.87299537808219,54.675805,196.072224,5.07556458333333,2.31544291666667,7.84122633333333
144,6127,117.208796891254,0.461690922614624,732.012114,187.70272,1132.577406,3.10295179726027,56.42921,199.315588,4.85954583333333,2.16631083333333,7.565666
56,6644,37.7718100900222,0.630962875969852,785.324418,195.90464,1045.746822,2.86505978630137,54.59497,195.952556,5.08227916666667,2.32033416666667,7.84950866666667
294,6151,92.8341110163065,0.468132246779521,735.347624,188.21552,1125.642196,3.08395122191781,56.31206,199.105908,4.87265,2.17580666666667,7.582006
235,6063,104.215853473674,0.525785306971041,722.71758,186.2704,1153.67772,3.16076087671233,56.7572,199.90066,4.82370833333333,2.13985833333333,7.52137
36,6675,38.3087355674479,0.567324933524557,788.051532,196.34536,1042.322028,2.8556767890411,54.50978,195.770944,5.09590833333333,2.32917833333333,7.867408
162,6724,127.874983651098,0.196944268567143,798.0452,197.866,1029.8268,2.82144328767123,54.166,195.1464,5.13833333333333,2.35766666666667,7.92213333333333
180,6218,43.3153156821038,0.877122813842044,744.567759,189.65532,1108.273311,3.03636523561644,55.998435,198.515928,4.91161875,2.20313375,7.63140433333333
201,6371,113.883095335537,0.502502755250884,756.17628,191.4324,1088.13072,2.98118005479452,55.5942,197.78796,4.95875,2.2362,7.69105333333333
108,6531,49.3160275198653,0.51333745641313,771.40191,193.7828,1064.93169,2.91762106849315,55.07545,196.82342,5.02385416666667,2.28065416666667,7.77450666666667
54,6036,108.014693918205,0.574054102545565,720.880461,185.96228,1157.470869,3.17115306575342,56.813065,200.027312,4.81442291666667,2.13355791666667,7.50937566666667
152,6719,142.765166018426,0.304256629956662,803.220033,198.65284,1023.652857,2.80452837534247,53.988245,194.823136,5.16041458333333,2.37241958333333,7.950677
194,6119,112.380135051959,0.538583091488732,728.79527,187.2076,1139.56173,3.12208693150685,56.54245,199.51794,4.84702083333333,2.15715416666667,7.55011333333333
146,6142,101.768288932021,0.352381365377952,734.027232,188.03736,1128.857928,3.09276144657534,56.36748,199.177944,4.8697,2.17312,7.57884133333333
53,6565,48.6522227803059,0.463267356065042,775.92408,194.4724,1058.48762,2.89996608219178,54.9192,196.54046,5.04275,2.29354166666667,7.79872
77,6635,249.279514700308,0.619835923039013,816.949476,200.76448,1008.150304,2.76205562739726,53.52604,193.954692,5.22139166666667,2.412635,8.029994
142,6384,93.0876512849854,0.54289809723241,760.283119,192.06012,1081.514751,2.96305411232877,55.451635,197.530648,4.97561875,2.24790041666667,7.712511
188,6268,48.002272587892,0.791635170984653,746.06615,189.86,1105.13125,3.02775684931507,55.93715,198.4329,4.9154375,2.20632916666667,7.63575
136,6391,79.5625246488813,0.525277223488428,754.49989,191.2012,1091.19911,2.98958660273973,55.66135,197.88198,4.9540625,2.23249583333333,7.68552666666667
87,6685,241.236024173975,0.590441917860118,811.477978,199.93344,1014.201462,2.77863414246575,53.71357,194.296276,5.1978625,2.39703416666667,7.999482
175,6531,49.3160275198653,0.51333745641313,771.40191,193.7828,1064.93169,2.91762106849315,55.07545,196.82342,5.02385416666667,2.28065416666667,7.77450666666667
72,6057,102.171458208588,0.57789208654979,723.80064,186.4132,1150.36376,3.15168153424658,56.7096,199.84328,4.8255,2.14186666666667,7.52296
200,6155,131.63353933657,0.346659812886739,738.8018,188.746,1118.7561,3.06508520547945,56.191,198.8889,4.88633333333333,2.18564166666667,7.59913333333333
15,6361,214.100114900406,0.817213735307005,848.25528,205.4364,976.55772,2.67550060273973,52.4298,192.03516,5.351,2.4987,8.19775333333333
59,6021,222.595863946246,0.747601277751784,879.029291,209.99468,949.298539,2.60081791506849,51.346415,190.161672,5.47769375,2.58219541666667,8.362179
30,6535,225.329282463847,0.551516030703498,830.874188,202.85224,993.519852,2.72197219726027,53.04082,193.096896,5.27950833333333,2.45127166666667,8.10520533333333
108,6432,213.838373785391,0.676947160641022,842.131119,204.50812,982.338751,2.69133904383562,52.638835,192.417048,5.32428541666667,2.48123375,8.162911
51,6216,225.646165606031,0.754751843436696,860.105541,207.18068,965.622189,2.64554024383562,52.008265,191.318672,5.39867291666667,2.53035791666667,8.25939566666667
17,6317,218.26707867314,0.797891846160533,850.999664,205.82672,973.931356,2.66830508493151,52.32746,191.875188,5.3609,2.50545666666667,8.210366
33,5987,225.974324091154,0.804809987699145,881.951674,210.41152,946.745846,2.59382423561644,51.23821,189.990708,5.4884625,2.58946083333333,8.37597266666667
48,6078,225.481465805838,0.699530891331401,872.3118,208.978,954.834,2.61598356164384,51.575,190.5802,5.44808333333333,2.56303333333333,8.3234
19,6508,213.578813725001,0.620178058027016,833.499906,203.22488,990.844374,2.71464212054795,52.94239,192.944252,5.28882916666667,2.45768916666667,8.11703066666667
49,6184,229.141775330492,0.799198908010738,862.909258,207.57984,963.020382,2.63841200547945,51.90397,191.155036,5.4088625,2.53728416666667,8.272402
202,6459,215.340106921558,0.593227585538263,839.446068,204.12664,984.989672,2.69860184109589,52.73922,192.573356,5.314675,2.47464666666667,8.150692
